ano_de_exercicio;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;ano_empenho;numero_empenho;data_registro_doc_empenho;numero_processo_compra_siad;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_credor;cnpj_cpf_credor_formatado;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;192;2024-03-18;1255302 000001/2022;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;D.I.COMERCIO DE PECAS E SERVICOS PARA GERADORES LTDA - ME;26.295.145/0001-50;32568,51;18449,03;18449,03
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;192;2024-05-27;1259759 000004/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;61;SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;LAVANDERIA PERDIGAO & MARQUES LTDA;32.026.441/0001-59;4300,3;2350,2;2339,98
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;192;2024-08-09;1250071 000105/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;20;EQUIPAMENTOS DE SEGURANCA ELETRONICA;70;CONVENIOS COM OS MUNICIPIOS;INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA BRASILEIRA;82.901.000/0001-27;1435,57;1435,57;1418,34
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;192;2024-11-25;1250165 000056/2024;30;MATERIAL DE CONSUMO;20;MATERIAL ELETRICO;82;NOTIFICACAO DE INFRACAO DE TRANSITO ESTADO;ELETRICA VILEMAR LTDA;31.724.820/0001-50;101,0;101,0;101,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;193;2024-03-18;1255302 000191/2020;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;99;OUTROS SERVICOS PESSOA JURIDICA;60;RECURSOS DIRETAMENTE ARRECADADOS;TERRA CONSULTORIA E ANALISES AMBIENTAIS LTDA;09.115.746/0001-15;32377,72;22906,92;21807,38
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;193;2024-05-28;1259759 000007/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;POSITIVA DISTRIBUIDORA DE MATERIAIS E SERVICOS LTDA;03.265.966/0001-49;1297,0;1297,0;1297,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;193;2024-07-01;1250021 000022/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;8;EQUIPAMENTOS DE SOM, VIDEO, FOTOGRAFICO E CINEMATOGRAFICO;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;REPREMIG REPRESENTACAO E COMERCIO DE MINAS GERAIS LTDA;65.149.197/0002-51;5387,4;5387,4;5387,4
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;193;2024-10-01;1250084 000107/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;70;CONVENIOS COM OS MUNICIPIOS;ISRAEL WEAPON INDUSTRIES (I.W.I) LTD;99.999.990/1104-40;61741,32;61741,32;60631,73
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;194;2024-03-01;1259965 000062/2023;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;19;LOCACAO DE MAQUINAS E EQUIPAMENTOS;60;RECURSOS DIRETAMENTE ARRECADADOS;AMIGGO BRASIL IMPORTACAO LTDA;34.787.540/0003-40;2418,81;2418,81;2257,79
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;194;2024-03-18;1255302 000206/2022;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;MASTERMED COMERCIAL LTDA -EPP;02.662.841/0001-90;652,2;652,2;652,2
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;194;2024-05-28;1259759 000006/2024;30;MATERIAL DE CONSUMO;17;ARTIGOS PARA LIMPEZA E HIGIENE;60;RECURSOS DIRETAMENTE ARRECADADOS;AC CLEAN COMERCIO DE LIMPEZA LTDA;26.759.927/0001-01;18945,96;18945,96;18945,96
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;194;2024-10-02;1250084 000107/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;ISRAEL WEAPON INDUSTRIES (I.W.I) LTD;99.999.990/1104-40;10290,22;10290,22;10105,29
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;195;2024-03-18;1255302 000206/2022;30;MATERIAL DE CONSUMO;13;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;60;RECURSOS DIRETAMENTE ARRECADADOS;MASTERMED COMERCIAL LTDA -EPP;02.662.841/0001-90;672,0;672,0;672,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;195;2024-05-28;1259759 000006/2024;30;MATERIAL DE CONSUMO;5;MATERIAL PARA ESCRITORIO;60;RECURSOS DIRETAMENTE ARRECADADOS;AC CLEAN COMERCIO DE LIMPEZA LTDA;26.759.927/0001-01;5116,02;5116,02;5116,02
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;195;2024-07-29;1259662 000062/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;ORGANOTRAT CONTROLE DE VETORES E PRAGAS URBANAS LTDA;11.502.786/0001-61;487,0;487,0;487,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;195;2024-10-02;1250084 000107/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;3;ARMAMENTO E EQUIPAMENTO DE USO POLICIAL;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO - RECURSOS RECEBIDOS ATE 2023;GLOCK AMERICA S.A.;99.999.990/1090-00;19794,4;19794,4;19473,29
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;196;2024-03-19;1255302 000030/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;AMED S/A;10.403.238/0001-11;2305,8;2305,8;2278,13
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;196;2024-05-28;1259759 000006/2024;30;MATERIAL DE CONSUMO;3;UTENSILIOS PARA COPA, REFEITORIO E COZINHA;60;RECURSOS DIRETAMENTE ARRECADADOS;AC CLEAN COMERCIO DE LIMPEZA LTDA;26.759.927/0001-01;789,51;789,51;789,51
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;196;2024-07-29;1259662 000062/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;AGENES S.DA SILVA SUPRIMENTOS DE INFORMATICA LTDA;19.561.435/0001-33;1567,0;1567,0;1567,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;196;2024-11-25;1250165 000056/2024;30;MATERIAL DE CONSUMO;20;MATERIAL ELETRICO;82;NOTIFICACAO DE INFRACAO DE TRANSITO ESTADO;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S/A;17.359.233/0001-88;220,0;220,0;217,36
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;197;2024-02-23;1250071 000004/2019;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CLARO S.A.;40.432.544/0112-62;500,0;210,92;200,8
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;197;2024-03-19;1255302 000030/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;BIG MINAS COMERCIO E REPRESENTACOES LTDA;11.087.084/0001-69;112000,0;112000,0;110656,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;197;2024-05-28;1259759 000006/2024;30;MATERIAL DE CONSUMO;40;MATERIAL DE CAMA, MESA E BANHO;60;RECURSOS DIRETAMENTE ARRECADADOS;AC CLEAN COMERCIO DE LIMPEZA LTDA;26.759.927/0001-01;83,99;83,99;83,99
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;197;2024-09-09;1257202 000009/2024;30;MATERIAL DE CONSUMO;19;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;19.994.997/0001-70;28280,0;28280,0;28280,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;197;2024-10-03;1250084 000110/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;70;CONVENIOS COM OS MUNICIPIOS;WORLD CENTER COMERCIO IMPORTACAO E EXPORTACAO LTDA;00.211.131/0001-18;6125,0;6125,0;6051,5
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;198;2024-03-19;1255302 000030/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;C.B.S. MEDICO CIENTIFICA LTDA;48.791.685/0001-68;52,0;52,0;51,38
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;198;2024-09-10;1257202 000013/2022;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;2;SERVICO DE TECNOLOGIA DA INFORMACAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CREDILINK INFORMACOES DE CREDITO LTDA;02.581.711/0001-22;8466,92;8466,92;8060,51
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;198;2024-10-03;1250084 000111/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;70;CONVENIOS COM OS MUNICIPIOS;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;9711,0;9711,0;9594,47
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;198;2024-11-25;1250165 000057/2024;30;MATERIAL DE CONSUMO;16;MATERIAL DE INFORMATICA;82;NOTIFICACAO DE INFRACAO DE TRANSITO ESTADO;DHCP INFORMATICA DO BRASIL LTDA;05.549.856/0001-34;1025,0;1025,0;1012,7
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;199;2024-03-19;1255302 000030/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;658,8;658,8;650,89
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;199;2024-05-29;1259759 000006/2024;30;MATERIAL DE CONSUMO;22;FERRAMENTAS, FERRAGENS E UTENSILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;AC CLEAN COMERCIO DE LIMPEZA LTDA;26.759.927/0001-01;335,98;335,98;335,98
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;199;2024-10-04;1250084 000108/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;70;CONVENIOS COM OS MUNICIPIOS;CONDOR S/A INDUSTRIA QUIMICA;30.092.431/0001-96;10700,0;10700,0;10571,6
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;200;2024-02-07;1253826 000033/2020;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;19;LOCACAO DE MAQUINAS E EQUIPAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;REPROS SOLUCOES EM TECNOLOGIA LTDA;07.346.326/0001-14;6091,9;2292,97;1991,48
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;200;2024-03-19;1255302 000030/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA;20.235.404/0001-71;22060,8;22060,8;21796,07
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;200;2024-05-29;1259759 000006/2024;30;MATERIAL DE CONSUMO;30;MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM;60;RECURSOS DIRETAMENTE ARRECADADOS;AC CLEAN COMERCIO DE LIMPEZA LTDA;26.759.927/0001-01;302,38;302,38;302,38
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;200;2024-08-02;1259662 000069/2024;30;MATERIAL DE CONSUMO;19;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;W M PORTAS EMPREENDIMENTOS EM MOVEIS PLANEJADOS LTDA - EPP;17.331.294/0001-37;696,0;696,0;696,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;200;2024-10-04;1250084 000112/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;2847,0;2847,0;2812,84
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;201;2024-02-07;1253826 000008/2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;19;LOCACAO DE MAQUINAS E EQUIPAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SELBETTI TECNOLOGIA S.A.;83.483.230/0001-86;4765,4;4765,4;4536,66
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;201;2024-03-19;1255302 000030/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;PLENA DISTRIBUIDORA DE MATERIAIS ELETRICOS E HIDRAULICOS LTDA;32.654.902/0001-38;1497,5;1497,5;1479,53
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;201;2024-10-07;1250084 000109/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;COMPANHIA BRASILEIRA DE CARTUCHOS;57.494.031/0001-63;1200000,0;1200000,0;690612,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;202;2024-03-19;1255302 000030/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;QUALIVIDROS DISTRIBUIDORA LTDA;06.003.551/0001-95;212,0;212,0;209,46
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;203;2024-03-19;1255302 000177/2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;60;RECURSOS DIRETAMENTE ARRECADADOS;AUGUSTUS TERCEIRIZACAO LTDA;23.055.018/0001-96;1095091,32;874131,23;609986,98
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;203;2024-08-06;1259662 000046/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;60;RECURSOS DIRETAMENTE ARRECADADOS;WE ENGENHARIA TECNOSOLAR LTDA;42.260.700/0001-65;7290,0;7290,0;6980,17
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;204;2024-03-19;1255302 000031/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;BIOHOSP PRODUTOS HOSPITALARES SA;18.269.125/0001-87;1320,0;633,6;626,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;204;2024-08-06;1259662 000046/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;22;REPAROS DE BENS IMOVEIS;60;RECURSOS DIRETAMENTE ARRECADADOS;WE ENGENHARIA TECNOSOLAR LTDA;42.260.700/0001-65;3839,99;3839,99;3676,79
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;205;2024-03-19;1255302 000031/2024;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;RIOQUIMICA S.A.;55.643.555/0001-43;720,0;360,0;355,68
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;205;2024-08-12;1259662 000070/2024;30;MATERIAL DE CONSUMO;19;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GLOBAL DISTRIBUICAO E SERVICOS LTDA;28.429.720/0001-96;2273,0;2273,0;2273,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;205;2024-10-15;1250084 000113/2024;30;MATERIAL DE CONSUMO;1;ARTIGOS PARA CONFECCAO E VESTUARIO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GLAGIO DO BRASIL PROTECAO BALISTICA LTDA;66.260.415/0001-02;15000,0;15000,0;14820,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;206;2024-03-19;1255302 000235/2023;30;MATERIAL DE CONSUMO;13;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;60;RECURSOS DIRETAMENTE ARRECADADOS;GRIFOLS BRASIL LTDA;02.513.899/0004-14;18732,47;18732,47;18507,68
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;206;2024-08-12;1259662 000071/2024;30;MATERIAL DE CONSUMO;19;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GLOBAL DISTRIBUICAO E SERVICOS LTDA;28.429.720/0001-96;10231,2;10231,2;10231,2
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;206;2024-10-25;1250084 000114/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;70;CONVENIOS COM OS MUNICIPIOS;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;3920,0;3920,0;3872,96
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;207;2024-03-15;1251642 000058/2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;73;ACORDOS, AJUSTES E DEMAIS INSTRUMENTOS DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES;CASA DAS PECAS SERVICOS LTDA;04.353.937/0001-00;13140,22;13140,22;13140,22
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;207;2024-03-19;1255302 000259/2023;30;MATERIAL DE CONSUMO;13;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;60;RECURSOS DIRETAMENTE ARRECADADOS;DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA;06.867.357/0001-58;350,0;350,0;350,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;207;2024-08-12;1250071 000063/2024;30;MATERIAL DE CONSUMO;16;MATERIAL DE INFORMATICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;POSITIVO TECNOLOGIA S.A.;81.243.735/0033-25;8220,85;8220,85;8122,2
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;207;2024-08-12;1259662 000072/2024;30;MATERIAL DE CONSUMO;19;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;W M PORTAS EMPREENDIMENTOS EM MOVEIS PLANEJADOS LTDA - EPP;17.331.294/0001-37;1880,0;1880,0;1880,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;207;2024-09-18;1250072 000036/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;17;VEICULOS;70;CONVENIOS COM OS MUNICIPIOS;CARBEL PARIS VEICULOS LTDA;04.743.359/0001-00;157500,0;157500,0;155610,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;207;2024-10-25;1250084 000114/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;70;CONVENIOS COM OS MUNICIPIOS;O.FILIZZOLA & CIA LTDA;61.182.424/0001-09;15096,0;15096,0;15096,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;208;2024-03-15;1251642 000058/2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;73;ACORDOS, AJUSTES E DEMAIS INSTRUMENTOS DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES;CASA DAS PECAS SERVICOS LTDA;04.353.937/0001-00;6648,33;6648,33;6648,33
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;208;2024-03-19;1255302 000001/2023;30;MATERIAL DE CONSUMO;10;MATERIAL MEDICO E HOSPITALAR;60;RECURSOS DIRETAMENTE ARRECADADOS;DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA;06.867.357/0001-58;1300,0;1300,0;1300,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;208;2024-06-06;1259974 000006/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;39;SERVICOS DE PUBLICACAO E DIVULGACAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;INSTITUTO ZURIEL CAPACITACAO E PUBLICACOES LTDA;18.553.210/0001-72;2100,0;2100,0;2100,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;208;2024-08-12;1259662 000073/2024;30;MATERIAL DE CONSUMO;19;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;GLOBAL DISTRIBUICAO E SERVICOS LTDA;28.429.720/0001-96;1994,03;1994,03;1994,03
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;208;2024-10-25;1250084 000114/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;70;CONVENIOS COM OS MUNICIPIOS;O.FILIZZOLA & CIA LTDA;61.182.424/0001-09;5032,0;5032,0;5032,0
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;209;2024-02-07;1259966 000021/2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;19;LOCACAO DE MAQUINAS E EQUIPAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SELBETTI TECNOLOGIA S.A.;83.483.230/0001-86;34553,24;23790,09;22648,16
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;209;2024-03-19;1255302 000259/2023;30;MATERIAL DE CONSUMO;13;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;60;RECURSOS DIRETAMENTE ARRECADADOS;DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA;06.867.357/0001-58;64,52;64,52;64,26
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;209;2024-08-12;1250071 000044/2024;52;EQUIPAMENTOS E MATERIAL PERMANENTE;20;EQUIPAMENTOS DE SEGURANCA ELETRONICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;METODO SYSTEM COMERCIO E SERVICOS LTDA;07.346.478/0001-17;927,0;927,0;915,88
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;209;2024-10-25;1250084 000114/2024;30;MATERIAL DE CONSUMO;25;MATERIAL DE SEGURANCA, APETRECHOS OPERACIONAIS E POLICIAIS;70;CONVENIOS COM OS MUNICIPIOS;MAQNETE COMERCIO E SERVICOS LTDA -ME;18.152.404/0001-66;784,0;784,0;774,59
2024;PMMG;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2024;210;2024-02-21;1259966 000001/2024;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;22;REPAROS DE BENS IMOVEIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ESTRELA GERADORES & ENERGIA ELETRICA LTDA - EPP;28.309.420/0001-73;22800,0;22800,0;22800,0
